mydate,cday,dday,ma
2021-11-21,0,0,23.0
2021-11-22,31,4,21.714285714285715
2021-11-23,54,1,23.571428571428573
2021-11-24,23,0,22.714285714285715
2021-11-25,0,0,18.857142857142858
2021-11-26,0,0,15.428571428571429
2021-11-27,0,0,15.428571428571429
2021-11-28,0,0,15.428571428571429
2021-11-29,26,2,14.714285714285714
2021-11-30,50,0,14.142857142857142
2021-12-01,36,2,16.0
2021-12-02,20,0,18.857142857142858
2021-12-03,57,0,27.0
2021-12-04,0,0,27.0
2021-12-05,0,0,27.0
2021-12-06,22,1,26.428571428571427
2021-12-07,37,0,24.571428571428573
2021-12-08,25,1,23.0
2021-12-09,31,1,24.571428571428573
2021-12-10,24,0,19.857142857142858
2021-12-11,0,0,19.857142857142858
2021-12-12,0,0,19.857142857142858
2021-12-13,14,1,18.714285714285715
2021-12-14,33,2,18.142857142857142
2021-12-15,29,0,18.714285714285715
2021-12-16,29,1,18.428571428571427
2021-12-17,22,0,18.142857142857142
2021-12-18,0,0,18.142857142857142
2021-12-19,0,0,18.142857142857142
2021-12-20,17,0,18.571428571428573
2021-12-21,22,0,17.0
2021-12-22,22,0,16.0
2021-12-23,28,1,15.857142857142858
2021-12-24,0,0,12.714285714285714
2021-12-25,0,0,12.714285714285714
2021-12-26,0,0,12.714285714285714
2021-12-27,23,0,13.571428571428571
2021-12-28,74,0,21.0
2021-12-29,40,1,23.571428571428573
2021-12-30,40,0,25.285714285714285
2021-12-31,0,0,25.285714285714285
2022-01-01,0,0,25.285714285714285
2022-01-02,0,0,25.285714285714285
2022-01-03,67,0,31.571428571428573
2022-01-04,121,0,38.285714285714285
2022-01-05,95,1,46.142857142857146
2022-01-06,276,0,79.85714285714286
2022-01-07,185,0,106.28571428571429
2022-01-08,0,0,106.28571428571429
2022-01-09,0,0,106.28571428571429
2022-01-10,266,0,134.71428571428572
2022-01-11,142,0,137.71428571428572
2022-01-12,212,0,154.42857142857142
2022-01-13,222,0,146.71428571428572
2022-01-14,208,0,150.0
2022-01-15,0,0,150.0
2022-01-16,0,0,150.0
2022-01-17,0,0,112.0
2022-01-18,542,0,169.14285714285714
2022-01-19,269,0,177.28571428571428
2022-01-20,235,0,179.14285714285714
2022-01-21,269,3,187.85714285714286
2022-01-22,0,0,187.85714285714286
2022-01-23,0,0,187.85714285714286
2022-01-24,428,0,249.0
2022-01-25,193,0,199.14285714285714
2022-01-26,247,0,196.0
