mydate,cday,dday,ma
2021-08-03,124,0,95.42857142857143
2021-08-04,88,1,95.57142857142857
2021-08-05,117,0,102.0
2021-08-06,43,1,96.57142857142857
2021-08-07,0,0,96.57142857142857
2021-08-08,0,0,96.57142857142857
2021-08-09,623,2,142.14285714285714
2021-08-10,199,0,152.85714285714286
2021-08-11,145,0,161.0
2021-08-12,211,0,174.42857142857142
2021-08-13,281,0,208.42857142857142
2021-08-14,0,0,208.42857142857142
2021-08-15,0,0,208.42857142857142
2021-08-16,563,1,199.85714285714286
2021-08-17,252,0,207.42857142857142
2021-08-18,153,0,208.57142857142858
2021-08-19,331,1,225.71428571428572
2021-08-20,225,0,217.71428571428572
2021-08-21,0,0,217.71428571428572
2021-08-22,0,0,217.71428571428572
2021-08-23,648,5,229.85714285714286
2021-08-24,196,1,221.85714285714286
2021-08-25,181,0,225.85714285714286
2021-08-26,190,1,205.71428571428572
2021-08-27,297,0,216.0
2021-08-28,0,0,216.0
2021-08-29,0,0,216.0
2021-08-30,524,5,198.28571428571428
2021-08-31,167,3,194.14285714285714
2021-09-01,223,7,200.14285714285714
2021-09-02,173,3,197.71428571428572
2021-09-03,204,3,184.42857142857142
2021-09-04,0,0,184.42857142857142
2021-09-05,0,0,184.42857142857142
2021-09-06,0,0,109.57142857142857
2021-09-07,632,12,176.0
2021-09-08,140,3,164.14285714285714
2021-09-09,189,1,166.42857142857142
2021-09-10,245,1,172.28571428571428
2021-09-11,0,0,172.28571428571428
2021-09-12,0,0,172.28571428571428
2021-09-13,429,5,233.57142857142858
2021-09-14,136,7,162.71428571428572
2021-09-15,157,6,165.14285714285714
2021-09-16,183,0,164.28571428571428
2021-09-17,174,2,154.14285714285714
2021-09-18,0,0,154.14285714285714
2021-09-19,0,0,154.14285714285714
2021-09-20,357,0,143.85714285714286
2021-09-21,156,2,146.71428571428572
2021-09-22,141,3,144.42857142857142
2021-09-23,141,3,138.42857142857142
2021-09-24,170,2,137.85714285714286
2021-09-25,0,0,137.85714285714286
2021-09-26,0,0,137.85714285714286
2021-09-27,381,0,141.28571428571428
2021-09-28,140,5,139.0
2021-09-29,98,4,132.85714285714286
2021-09-30,142,0,133.0
2021-10-01,151,6,130.28571428571428
2021-10-02,0,0,130.28571428571428
2021-10-03,0,0,130.28571428571428
2021-10-04,275,0,115.14285714285714
2021-10-05,133,2,114.14285714285714
2021-10-06,111,5,116.0
2021-10-07,124,3,113.42857142857143
2021-10-08,135,2,111.14285714285714
2021-10-09,0,0,111.14285714285714
2021-10-10,0,0,111.14285714285714
2021-10-11,258,4,108.71428571428571
2021-10-12,116,4,106.28571428571429
2021-10-13,130,2,109.0
2021-10-14,93,2,104.57142857142857
2021-10-15,82,3,97.0
2021-10-16,0,0,97.0
2021-10-17,0,0,97.0
2021-10-18,343,1,109.14285714285714
2021-10-19,122,1,110.0
2021-10-20,80,0,102.85714285714286
2021-10-21,113,2,105.71428571428571
2021-10-22,120,0,111.14285714285714
2021-10-23,0,0,111.14285714285714
2021-10-24,0,0,111.14285714285714
2021-10-25,201,0,90.85714285714286
2021-10-26,142,4,93.71428571428571
2021-10-27,79,2,93.57142857142857
2021-10-28,80,4,88.85714285714286
2021-10-29,98,0,85.71428571428571
2021-10-30,0,0,85.71428571428571
2021-10-31,0,0,85.71428571428571
2021-11-01,193,1,84.57142857142857
2021-11-02,58,2,72.57142857142857
2021-11-03,43,3,67.42857142857143
2021-11-04,78,3,67.14285714285714
2021-11-05,83,2,65.0
2021-11-06,0,0,65.0
2021-11-07,0,0,65.0
2021-11-08,164,3,60.857142857142854
2021-11-09,52,7,60.0
2021-11-10,60,4,62.42857142857143
2021-11-11,0,0,51.285714285714285
2021-11-12,154,2,61.42857142857143
2021-11-13,0,0,61.42857142857143
2021-11-14,0,0,61.42857142857143
2021-11-15,113,1,54.142857142857146
2021-11-16,31,2,51.142857142857146
2021-11-17,52,1,50.0
2021-11-18,76,0,60.857142857142854
2021-11-19,80,1,50.285714285714285
2021-11-20,0,0,50.285714285714285
2021-11-21,0,0,50.285714285714285
2021-11-22,143,4,54.57142857142857
2021-11-23,66,3,59.57142857142857
2021-11-24,66,3,61.57142857142857
2021-11-25,0,0,50.714285714285715
2021-11-26,0,0,39.285714285714285
2021-11-27,0,0,39.285714285714285
2021-11-28,0,0,39.285714285714285
2021-11-29,177,0,44.142857142857146
2021-11-30,80,1,46.142857142857146
2021-12-01,66,3,46.142857142857146
2021-12-02,69,2,56.0
2021-12-03,180,1,81.71428571428571
2021-12-04,0,0,81.71428571428571
2021-12-05,0,0,81.71428571428571
2021-12-06,45,2,62.857142857142854
2021-12-07,58,1,59.714285714285715
2021-12-08,69,0,60.142857142857146
2021-12-09,72,0,60.57142857142857
2021-12-10,62,2,43.714285714285715
2021-12-11,0,0,43.714285714285715
2021-12-12,0,0,43.714285714285715
2021-12-13,106,3,52.42857142857143
2021-12-14,54,0,51.857142857142854
2021-12-15,68,0,51.714285714285715
2021-12-16,63,7,50.42857142857143
2021-12-17,77,0,52.57142857142857
2021-12-18,0,0,52.57142857142857
2021-12-19,0,0,52.57142857142857
2021-12-20,134,0,56.57142857142857
2021-12-21,79,1,60.142857142857146
2021-12-22,101,4,64.85714285714286
2021-12-23,72,0,66.14285714285714
2021-12-24,0,0,55.142857142857146
2021-12-25,0,0,55.142857142857146
2021-12-26,0,0,55.142857142857146
2021-12-27,257,1,72.71428571428571
2021-12-28,156,0,83.71428571428571
2021-12-29,130,0,87.85714285714286
2021-12-30,242,1,112.14285714285714
2021-12-31,0,0,112.14285714285714
2022-01-01,0,0,112.14285714285714
2022-01-02,0,0,112.14285714285714
2022-01-03,691,0,174.14285714285714
